filename,pred_x,pred_y,true_x,true_y,distance
leonberger_4.jpg,86.8330,80.6295,78.9960,46.7534,34.7708
Maine_Coon_121.jpg,96.2626,71.6755,106.2360,78.8729,12.2992
Maine_Coon_23.jpg,66.9424,67.3370,76.2720,66.2840,9.3889
miniature_pinscher_128.jpg,64.9023,75.1119,80.2067,61.0711,20.7694
Persian_121.jpg,88.5934,80.6069,112.4775,84.4440,24.1903
Persian_51.jpg,105.2438,80.3230,107.8918,103.0580,22.8887
pomeranian_155.jpg,100.2607,88.9751,108.9600,104.9244,18.1676
pomeranian_20.jpg,73.9330,96.6124,77.4827,118.0400,21.7196
pug_125.jpg,76.2625,68.1366,93.8267,68.6821,17.5726
pug_192.jpg,50.0390,74.9113,59.0200,84.5686,13.1880
Ragdoll_37.jpg,64.9601,76.7471,78.5420,101.5706,28.2962
Ragdoll_71.jpg,103.6480,113.2812,147.5500,149.7522,57.0747
saint_bernard_138.jpg,100.7666,71.2030,133.4760,80.5093,34.0075
saint_bernard_139.jpg,88.4096,88.6462,91.3453,85.8060,4.0848
samoyed_183.jpg,101.2245,73.6760,114.4080,88.3533,19.7289
scottish_terrier_83.jpg,97.3979,89.3614,102.2523,125.7580,36.7189
shiba_inu_131.jpg,77.4075,75.3233,108.5060,86.5819,33.0738
shiba_inu_97.jpg,106.3754,110.3770,126.6660,145.3659,40.4466
Sphynx_24.jpg,53.5587,63.3522,62.0373,85.1250,23.3654
staffordshire_bull_terrier_25.jpg,118.7771,78.5675,135.7460,77.0300,17.0384
yorkshire_terrier_47.jpg,90.4518,81.9299,92.1353,106.6900,24.8173
British_Shorthair_161.jpg,87.8145,96.7670,81.1201,120.7640,24.9133
Egyptian_Mau_164.jpg,139.1488,79.1571,176.3304,85.1250,37.6575
saint_bernard_106.jpg,72.0509,82.9814,90.3460,97.4805,23.3438
saint_bernard_113.jpg,121.2802,66.9641,153.8404,67.1920,32.5610
pomeranian_98.jpg,124.3235,72.6067,128.2486,74.0020,4.1657
german_shorthaired_123.jpg,105.9756,72.3305,108.3547,31.3260,41.0735
yorkshire_terrier_9.jpg,81.9013,92.2388,78.9960,126.5147,34.3988
keeshond_25.jpg,92.2364,98.2994,89.4380,123.4441,25.2999
american_pit_bull_terrier_61.jpg,83.0563,103.7809,37.6820,118.9371,47.8387
shiba_inu_125.jpg,130.8532,80.4174,162.9860,83.4157,32.2723
scottish_terrier_135.jpg,100.2603,90.1712,132.5680,103.2440,34.8523
german_shorthaired_61.jpg,81.8944,69.5097,96.7020,65.9251,15.2353
Birman_138.jpg,118.7507,77.2803,142.2169,76.2720,23.4878
Bengal_11.jpg,82.7896,99.8560,68.1000,114.8512,20.9914
Sphynx_194.jpg,86.9548,86.2478,108.0520,101.6960,26.1484
Birman_29.jpg,121.9125,59.0691,170.0126,74.0020,50.3647
British_Shorthair_100.jpg,106.5577,104.8585,103.0580,121.7048,17.2060
shiba_inu_153.jpg,86.2816,79.1245,107.1440,98.2212,28.2829
British_Shorthair_49.jpg,101.5335,108.7330,129.5195,130.2980,35.3308
japanese_chin_136.jpg,107.4347,83.9025,128.0280,108.9600,32.4340
wheaten_terrier_176.jpg,86.7552,75.4991,75.3640,60.5333,18.8078
British_Shorthair_45.jpg,98.6676,108.0159,108.9600,113.8408,11.8263
american_bulldog_114.jpg,92.5030,81.0198,120.3100,85.3520,28.1425
wheaten_terrier_35.jpg,73.3065,69.6845,94.8860,57.9429,24.5671
saint_bernard_182.jpg,62.9991,94.5038,39.4980,121.0667,35.4667
newfoundland_9.jpg,96.5486,103.1706,148.0040,157.0759,74.5214
japanese_chin_117.jpg,104.1580,71.7627,149.3660,58.7173,47.0525
yorkshire_terrier_152.jpg,96.1994,96.3148,111.2300,115.1940,24.1318
beagle_156.jpg,96.6428,95.9404,118.0400,134.5689,44.1588
Abyssinian_101.jpg,76.8226,107.6339,92.3133,153.7508,48.6491
scottish_terrier_113.jpg,81.9201,98.9361,28.1480,173.1253,91.6269
samoyed_156.jpg,62.3154,90.8258,63.5600,120.6577,29.8578
Siamese_71.jpg,82.2951,63.8106,69.4620,73.2886,15.9537
beagle_126.jpg,54.0517,96.1974,69.0028,130.7520,37.6505
beagle_16.jpg,75.6222,88.7729,86.7756,104.4200,19.2154
Bengal_137.jpg,118.8013,91.4532,147.5500,116.0222,37.8170
american_bulldog_7.jpg,136.7211,88.2151,176.5556,83.0820,40.1639
Abyssinian_91.jpg,94.1749,68.9492,109.1346,59.7824,17.5449
Persian_171.jpg,91.4811,68.4718,104.8740,58.1120,16.9321
keeshond_176.jpg,88.6548,99.9058,101.2420,127.1200,29.9842
pug_60.jpg,122.2551,62.3386,164.3480,55.2162,42.6912
Birman_169.jpg,92.5009,83.9634,122.7027,95.3400,32.2735
staffordshire_bull_terrier_135.jpg,93.1457,90.6845,119.4020,101.0907,28.2432
pomeranian_97.jpg,75.9688,79.7851,74.0020,115.5389,35.8079
Abyssinian_62.jpg,73.9230,78.1010,62.1980,76.5702,11.8245
american_bulldog_131.jpg,83.7060,118.1842,83.9900,159.9867,41.8035
american_pit_bull_terrier_185.jpg,81.3549,86.4109,107.4467,126.6594,47.9659
basset_hound_130.jpg,55.8474,96.7616,48.1240,122.2773,26.6590
basset_hound_141.jpg,117.8158,110.6368,140.2860,145.8799,41.7969
Bombay_209.jpg,52.6041,77.4043,48.4267,96.8726,19.9115
boxer_102.jpg,103.8684,81.4014,131.2060,96.2480,31.1089
boxer_31.jpg,82.4695,91.0322,99.3125,119.8560,33.3841
boxer_79.jpg,92.2684,58.3809,120.7640,48.4267,30.1842
Egyptian_Mau_197.jpg,67.9545,102.5732,53.3450,89.6433,19.5095
english_cocker_spaniel_157.jpg,106.6239,65.7437,135.2920,71.1423,29.1720
english_cocker_spaniel_78.jpg,77.9728,99.8268,88.5300,112.5920,16.5651
english_setter_59.jpg,102.7476,85.0069,179.7840,61.1387,80.6492
german_shorthaired_186.jpg,109.7837,70.1894,199.1547,64.0140,89.5840
great_pyrenees_172.jpg,111.1592,72.3280,174.7900,75.6667,63.7183
havanese_10.jpg,101.1724,71.8147,117.2493,41.7680,34.0774
havanese_154.jpg,55.7405,71.7162,65.3760,82.2802,14.2982
havanese_60.jpg,118.8679,115.6937,161.1700,156.1051,58.5025
japanese_chin_198.jpg,119.0697,80.1886,143.7031,45.8540,42.2571
keeshond_31.jpg,68.7750,76.0150,38.5900,82.3187,30.8362
keeshond_46.jpg,93.3709,74.7559,123.0340,82.0482,30.5463
leonberger_80.jpg,97.0334,64.9819,129.3900,71.4752,33.0017
miniature_pinscher_105.jpg,75.2434,106.4278,67.1920,157.4685,51.6718
miniature_pinscher_160.jpg,96.5220,65.1605,118.0400,88.7822,31.9533
miniature_pinscher_24.jpg,67.0518,61.0458,39.9121,71.2780,29.0046
miniature_pinscher_53.jpg,101.5611,82.0082,104.1173,77.6340,5.0663
newfoundland_121.jpg,72.3997,84.3112,72.2273,80.8120,3.5035
Persian_112.jpg,94.3104,122.0377,106.9469,131.0925,15.5458
Persian_140.jpg,97.5416,83.9204,104.6229,99.4260,17.0460
Persian_261.jpg,89.9024,95.1471,38.5900,98.2887,51.4085
Persian_37.jpg,116.4929,108.4569,129.8440,126.1111,22.1342
Persian_45.jpg,90.1504,85.0417,104.4200,79.3133,15.3765
Persian_97.jpg,72.6189,62.2671,78.0723,64.4680,5.8808
pomeranian_135.jpg,106.4392,88.2905,114.5413,93.0700,9.4068
pomeranian_162.jpg,51.2024,57.4862,63.3964,70.3700,17.7393
pomeranian_50.jpg,85.2600,83.6051,99.5255,108.0520,28.3047
pug_131.jpg,111.4058,90.1107,147.5500,102.1500,38.0965
pug_70.jpg,77.3322,75.4754,83.5360,87.5028,13.5331
Russian_Blue_106.jpg,92.3468,84.1274,101.2769,59.4740,26.2209
scottish_terrier_32.jpg,92.1241,80.4804,97.4587,108.9600,28.9749
Sphynx_102.jpg,72.9931,103.3217,58.1120,146.8024,45.9567
Sphynx_196.jpg,101.9318,91.6639,123.4880,93.9780,21.6801
wheaten_terrier_165.jpg,67.4800,97.9069,59.3227,114.8620,18.8153
american_pit_bull_terrier_147.jpg,96.9284,125.4794,100.6367,171.5111,46.1808
basset_hound_151.jpg,106.4863,102.6938,119.8056,138.7222,38.4116
basset_hound_87.jpg,118.8524,88.9851,151.3333,93.9780,32.8624
beagle_104.jpg,75.0629,88.7079,26.7860,77.0300,49.6692
beagle_193.jpg,90.3936,91.2272,121.6720,128.9360,48.9928
Bengal_12.jpg,63.9668,106.1887,41.7680,142.9761,42.9663
Bengal_36.jpg,94.3060,111.1929,135.2920,121.6720,42.3044
Birman_145.jpg,89.0786,86.5182,124.8500,137.4107,62.2064
Birman_158.jpg,85.5919,94.5479,109.1105,130.2980,42.7925
Birman_189.jpg,93.0879,92.7113,119.8560,127.7725,44.1114
Birman_93.jpg,98.7926,87.2074,122.1260,129.4177,48.2302
boxer_146.jpg,100.7327,103.6405,110.3220,104.9790,9.6823
boxer_68.jpg,116.6814,84.9588,123.9420,83.3463,7.4375
chihuahua_192.jpg,95.8011,84.9135,81.7200,110.9778,29.6247
chihuahua_72.jpg,108.4604,122.0122,143.4640,114.7074,35.7577
Egyptian_Mau_152.jpg,106.9216,79.2267,121.5396,93.9528,20.7495
Egyptian_Mau_221.jpg,91.4962,107.7010,102.6040,141.5331,35.6089
Egyptian_Mau_30.jpg,60.2799,82.9223,56.7500,74.9100,8.7554
english_cocker_spaniel_15.jpg,130.4140,88.3804,152.9980,87.9369,22.5883
english_cocker_spaniel_32.jpg,102.0485,80.0541,117.9309,93.9780,21.1217
german_shorthaired_108.jpg,100.5063,73.7261,130.7520,70.4716,30.4203
great_pyrenees_16.jpg,115.1044,77.5179,174.5063,69.7038,59.9136
japanese_chin_100.jpg,108.0562,62.0917,134.3840,61.7440,26.3301
keeshond_42.jpg,92.0325,84.8777,102.6040,105.3280,23.0211
leonberger_9.jpg,134.9293,81.4477,158.4460,87.7733,24.3526
Maine_Coon_124.jpg,59.8978,62.7742,53.8529,79.4500,17.7376
Maine_Coon_138.jpg,91.8117,116.9952,84.2755,151.6360,35.4511
miniature_pinscher_172.jpg,90.5559,83.1554,119.5533,103.3861,35.3573
newfoundland_24.jpg,117.9102,101.5846,174.3360,122.2308,60.0844
pomeranian_101.jpg,78.7964,84.6056,78.5420,101.0907,16.4870
pug_112.jpg,67.7408,59.0406,85.2102,56.2960,17.6837
pug_48.jpg,93.3398,62.9290,125.4294,62.1980,32.0979
saint_bernard_200.jpg,97.0445,88.0425,94.4320,118.0400,30.1110
samoyed_34.jpg,104.6104,87.6020,127.5740,101.0907,26.6321
Siamese_112.jpg,87.2771,97.3884,111.2300,145.2800,53.5476
Siamese_155.jpg,105.7971,102.0640,122.1260,104.9790,16.5870
Siamese_170.jpg,114.8980,119.2529,122.5800,152.5440,34.1659
Siamese_196.jpg,119.2416,118.0808,150.7280,152.9192,46.9585
Siamese_9.jpg,78.5911,90.8601,60.1550,121.1805,35.4854
Sphynx_199.jpg,108.0679,121.9860,111.9731,160.7160,38.9264
Sphynx_28.jpg,111.1831,89.2817,119.8560,110.7760,23.1781
staffordshire_bull_terrier_13.jpg,68.0357,87.2716,61.2900,99.9574,14.3678
wheaten_terrier_3.jpg,111.3483,92.1149,157.9920,126.1917,57.7656
yorkshire_terrier_8.jpg,87.3141,76.9464,74.2740,99.8800,26.3817
great_pyrenees_199.jpg,65.9752,97.4803,41.7680,120.4613,33.3784
saint_bernard_104.jpg,79.0791,103.3982,69.4223,126.6660,25.1922
pug_86.jpg,75.3680,74.0813,81.8018,79.9040,8.6774
Abyssinian_150.jpg,94.7814,114.3218,121.6720,175.0964,66.4579
Birman_159.jpg,114.2722,104.7096,135.7460,124.0661,28.9102
wheaten_terrier_127.jpg,130.3798,80.3563,185.6860,67.7919,56.7155
american_bulldog_75.jpg,57.4215,77.1210,61.1387,64.4680,13.1877
Russian_Blue_136.jpg,80.3508,100.9287,32.2340,110.5485,49.0690
staffordshire_bull_terrier_117.jpg,104.0834,113.9995,158.4460,62.3493,74.9869
Egyptian_Mau_26.jpg,73.9161,83.4936,63.2526,86.7014,11.1356
yorkshire_terrier_24.jpg,96.0992,68.3387,111.4641,79.4500,18.9616
keeshond_55.jpg,99.9012,78.7721,119.6479,92.2188,23.8903
scottish_terrier_150.jpg,100.3097,86.1502,94.4320,148.9120,63.0364
beagle_82.jpg,108.3690,115.8442,134.9893,118.0400,26.7108
yorkshire_terrier_41.jpg,83.0578,105.2706,77.1800,135.6546,30.9474
havanese_177.jpg,70.9604,80.2636,82.1740,79.9040,11.2193
miniature_pinscher_8.jpg,81.2083,111.4793,122.5800,186.4427,85.6220
beagle_53.jpg,88.0583,84.6735,101.6960,99.7179,20.3056
Siamese_240.jpg,142.4929,88.7889,175.5467,112.9956,40.9696
Persian_13.jpg,101.2509,104.6552,125.3040,122.2773,29.8177
english_cocker_spaniel_53.jpg,80.1261,61.9770,101.6960,74.2479,24.8161
yorkshire_terrier_156.jpg,114.0761,107.6954,125.6067,127.1200,22.5892
scottish_terrier_73.jpg,106.1857,87.3449,146.6335,104.5146,43.9412
Maine_Coon_53.jpg,80.9776,77.6908,103.5120,79.4500,22.6030
staffordshire_bull_terrier_150.jpg,88.0609,82.7592,102.1500,102.3013,24.0914
wheaten_terrier_21.jpg,104.3367,71.7507,127.5740,76.8773,23.7961
pug_146.jpg,117.6864,104.1921,121.0667,102.3527,3.8483
basset_hound_143.jpg,99.2159,98.0038,113.5000,109.7507,18.4940
keeshond_64.jpg,90.7868,88.8278,122.5800,119.3293,44.0585
Bengal_147.jpg,109.6795,106.6883,175.5467,127.8767,69.1912
havanese_42.jpg,100.4289,74.7153,105.9333,66.7380,9.6921
wheaten_terrier_166.jpg,86.5668,102.9620,85.8060,104.1173,1.3833
Maine_Coon_145.jpg,78.6761,90.6314,99.5255,116.2240,33.0103
newfoundland_102.jpg,93.3508,88.8226,116.6780,113.8027,34.1784
shiba_inu_89.jpg,143.3661,82.3548,169.3420,82.7319,25.9786
leonberger_14.jpg,109.5768,114.9102,130.2980,154.1686,44.3914
chihuahua_182.jpg,70.8204,64.9885,74.9100,71.9509,8.0747
Maine_Coon_134.jpg,89.2884,60.5522,98.8438,61.2900,9.5838
boxer_29.jpg,118.8374,95.2735,143.0100,104.6050,25.9112
english_setter_153.jpg,58.1150,75.5581,20.8840,65.0173,38.6944
saint_bernard_9.jpg,81.9916,65.4530,84.7467,49.4860,16.2030
scottish_terrier_102.jpg,75.6016,86.9554,125.7580,179.1385,104.9448
Bengal_56.jpg,111.7491,108.5641,139.8320,118.6453,29.8375
miniature_pinscher_191.jpg,106.3069,82.5225,100.6367,95.5198,14.1803
american_bulldog_47.jpg,69.7243,52.4181,106.2553,67.1920,39.4053
american_pit_bull_terrier_145.jpg,97.8208,77.8697,90.8000,59.5244,19.6428
american_pit_bull_terrier_150.jpg,94.2468,75.7612,114.0044,71.1267,20.2939
basset_hound_193.jpg,89.8541,100.5720,82.1740,108.7139,11.1926
Bengal_156.jpg,57.9098,94.2593,43.8867,103.5741,16.8349
Bengal_191.jpg,109.0479,83.7531,104.4200,75.0613,9.8471
Bengal_72.jpg,96.6516,98.5520,119.8560,96.7020,23.2781
Birman_114.jpg,116.7374,115.7038,149.3660,157.5718,53.0807
Birman_155.jpg,116.4126,110.3240,142.1020,168.3754,63.4816
Birman_32.jpg,83.2556,128.2476,98.5180,150.8221,27.2497
Bombay_43.jpg,84.7701,98.9080,127.5244,135.9411,56.5631
British_Shorthair_6.jpg,66.4092,73.1483,70.9891,66.0153,8.4767
Egyptian_Mau_4.jpg,67.8195,99.3038,57.8850,98.9487,9.9408
english_setter_113.jpg,100.7140,90.6106,139.3780,94.8657,38.8974
english_setter_25.jpg,101.9128,86.3547,114.5225,106.2360,23.5429
german_shorthaired_96.jpg,95.2724,71.0093,103.5120,98.9720,29.1514
havanese_27.jpg,107.9995,106.1935,126.6660,159.7156,56.6838
japanese_chin_176.jpg,130.8997,81.8132,159.2027,68.1000,31.4501
japanese_chin_47.jpg,99.4944,105.4430,107.3832,110.7760,9.5223
keeshond_84.jpg,100.3598,129.3965,111.6840,176.1520,48.1073
leonberger_27.jpg,91.6328,119.6079,96.7020,158.5973,39.3176
Maine_Coon_139.jpg,105.3346,101.6639,172.9740,57.9973,80.5100
Maine_Coon_196.jpg,86.8318,99.8089,68.6605,38.1360,64.2942
miniature_pinscher_54.jpg,95.7514,84.4629,101.6960,75.8180,10.4916
newfoundland_15.jpg,86.8890,113.0370,117.1320,139.7448,40.3478
newfoundland_156.jpg,110.9260,78.4980,132.1140,93.8267,26.1515
newfoundland_190.jpg,73.9892,89.6449,76.7260,108.0520,18.6094
Persian_20.jpg,89.4534,113.6495,115.3160,131.3573,31.3440
pug_15.jpg,120.4033,65.3193,154.8140,62.1980,34.5520
pug_195.jpg,94.6307,69.8842,79.6331,52.9667,22.6082
Ragdoll_153.jpg,157.3989,84.6973,196.5820,95.1759,40.5600
Ragdoll_25.jpg,119.5968,100.0845,160.7160,123.6946,47.4155
Ragdoll_26.jpg,91.7335,89.6891,118.9480,110.7760,34.4280
Ragdoll_261.jpg,108.8923,97.2772,133.0220,130.7256,41.2436
Ragdoll_83.jpg,112.0325,86.9256,127.1200,109.0691,26.7949
saint_bernard_2.jpg,86.4604,84.5277,103.9660,116.8293,36.7402
samoyed_179.jpg,98.3046,91.5228,110.3220,108.0629,20.4448
scottish_terrier_122.jpg,111.6145,87.0241,179.9822,103.4169,70.3055
scottish_terrier_188.jpg,94.5735,76.8642,103.5120,100.2072,24.9959
shiba_inu_132.jpg,112.9812,117.7489,118.9371,141.1940,24.1898
shiba_inu_174.jpg,77.7021,65.7839,56.9013,73.5480,22.2026
Sphynx_198.jpg,108.8915,98.1305,119.2943,135.2920,38.5901
staffordshire_bull_terrier_171.jpg,93.9910,95.0341,110.7760,119.2507,29.4649
yorkshire_terrier_48.jpg,80.7542,65.4767,98.5180,75.8925,20.5922
Maine_Coon_38.jpg,121.7858,66.0804,143.0100,80.7111,25.7784
Persian_180.jpg,95.9816,97.7586,115.5389,100.7880,19.7906
havanese_39.jpg,150.0512,89.8568,178.6006,93.9780,28.8453
scottish_terrier_19.jpg,106.0322,100.9956,113.0460,109.0691,10.6946
Siamese_179.jpg,99.1988,75.6424,127.1200,79.6310,28.2046
Birman_3.jpg,136.4589,75.7712,168.4340,81.7200,32.5238
beagle_107.jpg,95.5553,88.0404,108.0520,110.6704,25.8512
Persian_89.jpg,103.3009,73.4191,123.9420,73.6216,20.6421
pug_115.jpg,117.3920,101.5849,141.6480,118.9480,29.8300
wheaten_terrier_77.jpg,107.7684,117.7735,174.5105,188.8640,97.5108
american_bulldog_191.jpg,78.4133,71.5276,63.5600,62.7147,17.2710
pug_41.jpg,73.9020,58.7722,93.6717,57.2040,19.8317
pomeranian_74.jpg,99.6144,92.5009,114.8620,95.4354,15.5274
chihuahua_167.jpg,116.2639,115.9060,121.0667,137.1458,21.7761
newfoundland_7.jpg,120.8742,113.1162,107.0240,125.3040,18.4491
Siamese_26.jpg,98.1919,90.1276,132.1140,110.7651,39.7066
leonberger_191.jpg,124.0821,80.9824,147.0960,91.7080,25.3906
leonberger_153.jpg,78.8388,103.6534,27.6516,124.3960,55.2303
Egyptian_Mau_90.jpg,119.5651,68.4222,158.8137,53.7632,41.8968
Maine_Coon_76.jpg,96.5418,78.3022,107.7057,88.0760,14.8378
english_setter_69.jpg,100.3043,69.8051,164.2853,51.3020,66.6028
Russian_Blue_194.jpg,71.9472,93.0292,81.2660,118.6453,27.2585
shiba_inu_145.jpg,123.1625,82.4327,183.4160,82.3253,60.2536
Abyssinian_139.jpg,72.5066,84.3552,78.0880,100.2072,16.8059
english_cocker_spaniel_50.jpg,94.2515,111.0239,114.4080,143.9018,38.5647
boxer_106.jpg,82.4352,62.5958,97.1560,64.1653,14.8043
german_shorthaired_18.jpg,97.1631,58.5767,177.2372,47.6700,80.8135
Persian_265.jpg,98.9310,98.4981,109.7582,110.1165,15.8813
miniature_pinscher_126.jpg,80.5219,100.5461,75.3081,128.6333,28.5670
japanese_chin_115.jpg,133.7890,104.7483,148.9120,114.4080,17.9447
Persian_30.jpg,99.1243,85.1029,116.3375,95.3400,20.0273
samoyed_132.jpg,126.4262,88.7689,186.7808,131.6600,74.0427
boxer_73.jpg,82.9220,96.0148,119.9332,109.4140,39.3620
english_cocker_spaniel_54.jpg,109.0668,77.9493,149.8200,83.8468,41.1777
basset_hound_11.jpg,122.1366,71.9907,153.1493,63.5600,32.1383
american_pit_bull_terrier_146.jpg,102.5079,96.6079,115.3455,112.7433,20.6193
english_setter_178.jpg,97.0147,77.9214,149.2603,10.8960,84.9823
British_Shorthair_30.jpg,94.9261,98.8948,128.9360,107.1440,34.9961
american_bulldog_87.jpg,88.5744,95.2243,87.1680,110.4814,15.3217
havanese_134.jpg,101.5020,84.1310,118.0400,96.5090,20.6572
american_pit_bull_terrier_69.jpg,112.2162,117.0247,105.3280,165.2560,48.7207
Sphynx_110.jpg,102.3772,63.4656,74.8617,130.2980,72.2750
leonberger_10.jpg,93.5976,62.5588,122.5800,59.9880,29.0962
saint_bernard_65.jpg,81.5931,48.2902,96.2480,41.7680,16.0407
samoyed_177.jpg,111.2509,95.0748,146.6420,116.8982,41.5788
saint_bernard_55.jpg,60.6919,78.9864,59.0200,90.5585,11.6923
Abyssinian_75.jpg,94.7548,83.7233,134.5491,127.2395,58.9681
english_cocker_spaniel_155.jpg,105.2088,94.3391,127.5740,101.6960,23.5441
basset_hound_139.jpg,59.1083,84.8051,74.0020,92.1552,16.6086
Maine_Coon_129.jpg,80.7764,83.4289,89.8920,96.7988,16.1817
japanese_chin_153.jpg,62.6023,63.2549,66.7380,62.8209,4.1584
Persian_63.jpg,121.3127,69.5351,133.0220,58.6246,16.0045
newfoundland_119.jpg,91.4665,127.7495,114.4080,159.8080,39.4216
wheaten_terrier_133.jpg,120.1689,110.9266,161.1700,119.8560,41.9621
boxer_195.jpg,85.1246,88.1144,92.6160,125.3040,37.9366
scottish_terrier_35.jpg,57.1126,72.3352,82.2365,123.4880,56.9896
Persian_135.jpg,99.6143,64.0911,117.1320,60.6193,17.8584
saint_bernard_198.jpg,104.3003,99.6521,116.6780,179.9640,81.2601
basset_hound_36.jpg,99.4632,111.4183,105.7820,109.0691,6.7413
Maine_Coon_189.jpg,99.8549,105.2887,108.5060,159.5135,54.9106
shiba_inu_143.jpg,116.9465,73.0873,152.9980,73.4012,36.0528
great_pyrenees_86.jpg,112.9407,77.8318,143.8319,83.0820,31.3341
wheaten_terrier_153.jpg,136.3048,98.1464,195.6740,118.6453,62.8085
scottish_terrier_1.jpg,87.4579,87.5361,121.3933,111.2300,41.3885
keeshond_87.jpg,94.6084,102.0006,166.6180,171.3093,99.9454
german_shorthaired_156.jpg,71.0459,83.7341,69.0080,83.5360,2.0475
havanese_145.jpg,70.0374,90.0555,66.2840,72.4723,17.9794
leonberger_76.jpg,111.6526,99.4097,121.4313,98.9720,9.7885
staffordshire_bull_terrier_190.jpg,103.0225,78.4536,203.8460,65.3760,101.6681
samoyed_120.jpg,99.2275,61.3951,111.9867,69.4620,15.0954
english_cocker_spaniel_114.jpg,98.6339,74.2118,100.7880,42.9787,31.3073
Bombay_125.jpg,93.1595,104.8854,96.7790,121.0667,16.5812
havanese_69.jpg,73.8080,59.0440,98.1622,51.3020,25.5551
Persian_270.jpg,88.8039,118.9214,92.3133,142.8036,24.1387
boxer_70.jpg,111.6349,87.4866,131.6600,66.4060,29.0757
Egyptian_Mau_146.jpg,88.2001,105.0606,176.9004,194.2899,125.8158
Bombay_151.jpg,107.9603,75.1688,143.8613,96.8533,41.9416
samoyed_84.jpg,108.8660,124.9329,131.2060,159.5135,41.1691
pug_109.jpg,121.2343,91.1896,146.4907,101.6960,27.3545
saint_bernard_76.jpg,104.6877,90.7220,144.2332,131.6600,56.9190
pomeranian_169.jpg,74.2365,56.2597,81.5945,54.4800,7.5701
Birman_9.jpg,116.0536,69.8992,126.6660,58.1120,15.8607
Maine_Coon_2.jpg,100.4394,76.6774,116.7429,96.0967,25.3557
miniature_pinscher_144.jpg,85.4366,76.0741,77.9367,98.8711,23.9991
saint_bernard_135.jpg,115.9170,84.2350,164.8020,84.8598,48.8890
Sphynx_4.jpg,101.2208,61.7830,119.9317,69.0322,20.0661
staffordshire_bull_terrier_121.jpg,86.4485,108.0811,73.0940,184.0213,77.1055
pomeranian_6.jpg,97.8531,131.5668,103.0580,162.6269,31.4932
